"LOCATION","Country","HP","Provider","HF","Financing Agent","HC","Function","ICD","Diagnostic Category","AGE","Age Group","GEN","Gender","UNI","Unit","YR","Year","Value","Flag Codes","Flags"
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA600","Diseases of the nervous system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2007","2007",0.195501494837539,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA600","Diseases of the nervous system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2011","2011",0.176461159820183,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA900","Diseases of the circulatory system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2003","2003",0.00805138161708549,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA900","Diseases of the circulatory system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2005","2005",0.006155518103591,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA900","Diseases of the circulatory system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2007","2007",0.00748896855224442,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA900","Diseases of the circulatory system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2011","2011",0.00539270097922462,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB000","Diseases of the respiratory system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2003","2003",0.282948553971862,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB000","Diseases of the respiratory system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2005","2005",0.262564686004899,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB000","Diseases of the respiratory system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2007","2007",0.205355400827334,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB000","Diseases of the respiratory system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2011","2011",0.205821420707073,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB100","Diseases of the digestive system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2003","2003",0.107658474194172,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB100","Diseases of the digestive system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2005","2005",0.113770955293958,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB100","Diseases of the digestive system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2007","2007",0.106816340929381,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB100","Diseases of the digestive system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2011","2011",0.111898545318911,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB200","Diseases of the skin and subcutaneous tissue","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2003","2003",0.0648711318862317,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB200","Diseases of the skin and subcutaneous tissue","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2005","2005",0.0636777734854242,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB200","Diseases of the skin and subcutaneous tissue","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2007","2007",0.0469045925114256,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB200","Diseases of the skin and subcutaneous tissue","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2011","2011",0.0521294427991713,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB300","Diseases of musculoskeletal system and connective tissue","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2003","2003",0.0457778554800004,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB300","Diseases of musculoskeletal system and connective tissue","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2005","2005",0.0513667372782422,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB300","Diseases of musculoskeletal system and connective tissue","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2007","2007",0.0301529523287736,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB300","Diseases of musculoskeletal system and connective tissue","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2011","2011",0.0226193846628588,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB400","Diseases of the genitourinary system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2003","2003",0.0579699476430155,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB400","Diseases of the genitourinary system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2005","2005",0.0509422187883393,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB400","Diseases of the genitourinary system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2007","2007",0.0360652959226508,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB400","Diseases of the genitourinary system","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2011","2011",0.0247165461547795,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB500","Pregnancy, childbirth and the puerperium","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2003","2003",0.000690118424321614,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB500","Pregnancy, childbirth and the puerperium","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2005","2005",0.000212259244951414,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB500","Pregnancy, childbirth and the puerperium","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2007","2007",0.00157662495836725,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB500","Pregnancy, childbirth and the puerperium","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2011","2011",0.00344533673672684,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB600","Certain conditions originating in the perinatal period","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2003","2003",0.00230039474773871,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB600","Certain conditions originating in the perinatal period","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2005","2005",0.00233485169446555,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB600","Certain conditions originating in the perinatal period","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2007","2007",0.00867143727101986,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB600","Certain conditions originating in the perinatal period","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2011","2011",0.0119837799538325,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2003","2003",0.0759130266753775,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2005","2005",0.0829933647760028,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2007","2007",0.0553789516626496,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2011","2011",0.0524290372980171,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2003","2003",0.250973066978293,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2005","2005",0.285700943704603,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2007","2007",0.197472276035498,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","1_4","1 to 4","T","Total","PARCUR","% current expenditure on health","2011","2011",0.123432933524475,,
