"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2036","2036","PER","Persons","3","thousands",,,447.68,,
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2037","2037","PER","Persons","3","thousands",,,445.2505,,
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2038","2038","PER","Persons","3","thousands",,,442.6205,,
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2039","2039","PER","Persons","3","thousands",,,439.888,,
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2040","2040","PER","Persons","3","thousands",,,437.1815,,
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2041","2041","PER","Persons","3","thousands",,,434.6185,,
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2042","2042","PER","Persons","3","thousands",,,432.3,,
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2043","2043","PER","Persons","3","thousands",,,430.3005,,
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2044","2044","PER","Persons","3","thousands",,,428.6525,,
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2045","2045","PER","Persons","3","thousands",,,427.3665,,
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2046","2046","PER","Persons","3","thousands",,,426.427,,
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2047","2047","PER","Persons","3","thousands",,,425.786,,
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2048","2048","PER","Persons","3","thousands",,,425.4085,,
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2049","2049","PER","Persons","3","thousands",,,425.267,,
"NLD","Netherlands","FE","Females","D199L500","Population (hist&proj)  00-04","VAR1","Baseline","2050","2050","PER","Persons","3","thousands",,,425.3205,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1950","1950","PER","Persons","3","thousands",,,477.639,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1951","1951","PER","Persons","3","thousands",,,507.449,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1952","1952","PER","Persons","3","thousands",,,549.806,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1953","1953","PER","Persons","3","thousands",,,577.999,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1954","1954","PER","Persons","3","thousands",,,594.563,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1955","1955","PER","Persons","3","thousands",,,608.529,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1956","1956","PER","Persons","3","thousands",,,603.949,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1957","1957","PER","Persons","3","thousands",,,583.766,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1958","1958","PER","Persons","3","thousands",,,573.599,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1959","1959","PER","Persons","3","thousands",,,569.546,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1960","1960","PER","Persons","3","thousands",,,567.413,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1961","1961","PER","Persons","3","thousands",,,569.026,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1962","1962","PER","Persons","3","thousands",,,572.9365,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1963","1963","PER","Persons","3","thousands",,,577.316,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1964","1964","PER","Persons","3","thousands",,,583.279,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1965","1965","PER","Persons","3","thousands",,,589.866,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1966","1966","PER","Persons","3","thousands",,,596.9105,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1967","1967","PER","Persons","3","thousands",,,603.7055,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1968","1968","PER","Persons","3","thousands",,,610.033,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1969","1969","PER","Persons","3","thousands",,,616.3315,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1970","1970","PER","Persons","3","thousands",,,621.4185,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1971","1971","PER","Persons","3","thousands",,,622.719,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1972","1972","PER","Persons","3","thousands",,,621.012,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1973","1973","PER","Persons","3","thousands",,,617.7995,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1974","1974","PER","Persons","3","thousands",,,615.5815,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1975","1975","PER","Persons","3","thousands",,,615.8935,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1976","1976","PER","Persons","3","thousands",,,613.8315,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1977","1977","PER","Persons","3","thousands",,,606.089,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1978","1978","PER","Persons","3","thousands",,,590.5775,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1979","1979","PER","Persons","3","thousands",,,566.2025,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1980","1980","PER","Persons","3","thousands",,,537.1295,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1981","1981","PER","Persons","3","thousands",,,509.487,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1982","1982","PER","Persons","3","thousands",,,485.451,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1983","1983","PER","Persons","3","thousands",,,468.628,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1984","1984","PER","Persons","3","thousands",,,458.8495,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1985","1985","PER","Persons","3","thousands",,,455.308,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1986","1986","PER","Persons","3","thousands",,,455.724,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1987","1987","PER","Persons","3","thousands",,,455.442,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1988","1988","PER","Persons","3","thousands",,,453.6495,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1989","1989","PER","Persons","3","thousands",,,452.8235,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1990","1990","PER","Persons","3","thousands",,,453.337,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1991","1991","PER","Persons","3","thousands",,,455.4285,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1992","1992","PER","Persons","3","thousands",,,461.9775,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1993","1993","PER","Persons","3","thousands",,,470.9375,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1994","1994","PER","Persons","3","thousands",,,479.107,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1995","1995","PER","Persons","3","thousands",,,487.639,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1996","1996","PER","Persons","3","thousands",,,496.255,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1997","1997","PER","Persons","3","thousands",,,502.0815,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1998","1998","PER","Persons","3","thousands",,,506.4115,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","1999","1999","PER","Persons","3","thousands",,,510.4845,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2000","2000","PER","Persons","3","thousands",,,510.86,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2001","2001","PER","Persons","3","thousands",,,507.87,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2002","2002","PER","Persons","3","thousands",,,505.036,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2003","2003","PER","Persons","3","thousands",,,504.14,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2004","2004","PER","Persons","3","thousands",,,505.2055,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2005","2005","PER","Persons","3","thousands",,,508.315,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2006","2006","PER","Persons","3","thousands",,,512.4875,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2007","2007","PER","Persons","3","thousands",,,515.629,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2008","2008","PER","Persons","3","thousands",,,517.098,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2009","2009","PER","Persons","3","thousands",,,514.902,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2010","2010","PER","Persons","3","thousands",,,508.345,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2011","2011","PER","Persons","3","thousands",,,499.8035,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2012","2012","PER","Persons","3","thousands",,,490.812,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2013","2013","PER","Persons","3","thousands",,,482.517,"B","Break"
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2014","2014","PER","Persons","3","thousands",,,478.961,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2015","2015","PER","Persons","3","thousands",,,476.6085,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2016","2016","PER","Persons","3","thousands",,,475.8095,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2017","2017","PER","Persons","3","thousands",,,476.1925,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2018","2018","PER","Persons","3","thousands",,,476.436,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2019","2019","PER","Persons","3","thousands",,,475.9415,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2020","2020","PER","Persons","3","thousands",,,475.87,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2021","2021","PER","Persons","3","thousands",,,476.2245,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2022","2022","PER","Persons","3","thousands",,,477.214,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2023","2023","PER","Persons","3","thousands",,,478.644,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2024","2024","PER","Persons","3","thousands",,,480.336,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2025","2025","PER","Persons","3","thousands",,,482.1305,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2026","2026","PER","Persons","3","thousands",,,483.881,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2027","2027","PER","Persons","3","thousands",,,485.4595,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2028","2028","PER","Persons","3","thousands",,,486.7685,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2029","2029","PER","Persons","3","thousands",,,487.751,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2030","2030","PER","Persons","3","thousands",,,488.373,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2031","2031","PER","Persons","3","thousands",,,488.6285,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2032","2032","PER","Persons","3","thousands",,,488.538,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2033","2033","PER","Persons","3","thousands",,,488.1435,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2034","2034","PER","Persons","3","thousands",,,487.509,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2035","2035","PER","Persons","3","thousands",,,486.673,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2036","2036","PER","Persons","3","thousands",,,485.6325,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2037","2037","PER","Persons","3","thousands",,,484.368,,
"NLD","Netherlands","MA","Males","D199L505","Population (hist&proj)  05-09","VAR1","Baseline","2038","2038","PER","Persons","3","thousands",,,482.841,,
